"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"414",2007,6,19,"UA","RIC","ORD",-6,-22,642,NA
"415",2007,6,29,"US","CLT","FLL",40,27,631,NA
"416",2007,6,27,"FL","JAX","ATL",-2,-6,270,NA
"417",2007,6,17,"9E","SCE","DTW",10,12,300,NA
"418",2007,6,18,"YV","CLT","ATL",40,35,227,NA
"419",2007,6,23,"WN","DAL","ABQ",3,-6,580,NA
"420",2007,6,11,"UA","LAX","SFO",-2,-7,337,NA
"421",2007,6,14,"UA","SFO","DEN",45,43,967,NA
"422",2007,6,7,"AQ","HNL","OGG",-2,4,100,NA
"423",2007,6,6,"9E","CAK","DTW",-5,-13,133,NA
"424",2007,6,1,"MQ","LBB","DFW",NA,NA,282,NA
"425",2007,6,16,"WN","RNO","SJC",-4,-13,189,NA
