"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"383",2008,2,22,"AA","DFW","DEN",-2,-8,641,NA
"384",2008,2,15,"DL","BDL","CVG",-4,10,661,NA
"385",2008,2,13,"UA","ORD","DCA",1,10,612,NA
"386",2008,2,2,"CO","EWR","DFW",-4,-5,1372,NA
"387",2008,2,1,"WN","FLL","MCO",164,164,178,NA
"388",2008,2,6,"AA","BOS","MIA",0,-4,1258,NA
"389",2008,2,7,"MQ","TYS","DFW",37,33,772,NA
"390",2008,2,10,"DL","LAX","MCO",-2,23,2217,NA
"391",2008,2,17,"9E","MEM","DSM",46,51,490,NA
"392",2008,2,6,"FL","ATL","RDU",-6,-12,356,NA
"393",2008,2,26,"MQ","ORD","MKE",21,15,67,NA
"394",2008,2,18,"B6","LGB","JFK",6,-10,2465,NA
"395",2008,2,15,"NW","DTW","GRB",-3,2,288,NA
"396",2008,2,6,"AA","DFW","OAK",176,181,1456,NA
"397",2008,2,25,"NW","MSP","ATL",0,0,906,NA
"398",2008,2,5,"WN","BNA","RDU",-2,-1,443,NA
"399",2008,2,22,"AA","RSW","DFW",-8,-9,1017,NA
"400",2008,2,29,"AS","LAX","PDX",-9,-18,834,NA
"401",2008,2,11,"AA","ORD","LAX",-2,-2,1745,NA
"402",2008,2,2,"B6","BOS","JFK",0,-8,187,NA
"403",2008,2,4,"OH","JAX","LGA",0,-5,834,NA
"404",2008,2,7,"CO","IAH","FLL",4,-18,965,NA
"405",2008,2,28,"9E","FSM","MEM",NA,NA,249,NA
"406",2008,2,24,"OO","SEA","PDX",-9,-6,129,NA
"407",2008,2,22,"OO","CLD","LAX",-3,5,86,NA
"408",2008,2,23,"WN","MCO","BDL",20,75,1050,NA
"409",2008,2,9,"WN","HOU","LAS",3,-10,1235,NA
"410",2008,2,28,"AS","SFO","PDX",-9,-10,550,NA
"411",2008,2,6,"OH","RIC","CVG",-3,-10,413,NA
"412",2008,2,9,"OO","SLC","DEN",-4,-12,390,NA
"413",2008,2,25,"UA","IAD","LAS",4,16,2066,NA
"414",2008,2,18,"US","MCO","CLT",33,66,468,NA
