"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"12200",2008,1,10,"FL","ATL",9,2,576,NA
"12201",2008,1,23,"9E","MSP",-5,-5,411,NA
"12202",2008,1,24,"NW","DTW",-2,2,487,NA
"12203",2008,1,6,"US","SJU",10,-6,1576,NA
"12204",2008,1,16,"NW","DEN",-3,2,1123,NA
"12205",2008,1,11,"MQ","JAN",2,-3,408,NA
"12206",2008,1,12,"AA","ATL",-5,-8,732,NA
"12207",2008,1,13,"US","MCO",95,96,468,NA
"12208",2008,1,23,"UA","LIH",-7,-14,2615,NA
"12209",2008,1,26,"YV","DEN",0,-4,212,NA
"12210",2008,1,11,"AA","ICT",-4,-11,328,NA
"12211",2008,1,27,"WN","ABQ",2,8,628,NA
"12212",2008,1,30,"OO","TUS",-8,4,451,NA
"12213",2008,1,3,"B6","JFK",-1,-39,1522,NA
"12214",2008,1,29,"UA","LAS",-3,-3,414,NA
"12215",2008,1,20,"WN","TUL",44,42,237,NA
"12216",2008,1,7,"US","CLT",-9,-4,631,NA
"12217",2008,1,21,"YV","HNL",-10,-9,102,NA
"12218",2008,1,6,"AA","MIA",-1,-6,1097,NA
"12219",2008,1,2,"OO","IPL",-10,-7,181,NA
"12220",2008,1,26,"F9","DEN",-5,1,846,NA
"12221",2008,1,18,"FL","IAD",9,13,533,NA
"12222",2008,1,22,"YV","ORD",185,177,843,NA
"12223",2008,1,11,"OO","SGU",-5,-20,348,NA
"12224",2008,1,2,"WN","ISP",42,37,220,NA
"12225",2008,1,11,"US","GEG",-6,-33,1020,NA
"12226",2008,1,17,"CO","MIA",-6,3,964,NA
"12227",2008,1,4,"UA","DEN",NA,NA,420,NA
"12228",2008,1,10,"MQ","LGA",-6,-19,214,NA
"12229",2008,1,1,"WN","PHX",74,68,2075,NA
"12230",2008,1,5,"YV","LAS",0,11,288,NA
"12231",2008,1,26,"NW","MSP",18,41,1426,NA
"12232",2008,1,17,"XE","IAH",2,14,376,NA
"12233",2008,1,9,"OO","ORD",-6,-25,738,NA
"12234",2008,1,16,"FL","CAK",-7,-11,549,NA
"12235",2008,1,12,"B6","LGB",-8,-10,589,NA
"12236",2008,1,20,"YV","LAS",0,19,387,NA
"12237",2008,1,18,"AA","MIA",14,7,1121,NA
"12238",2008,1,15,"9E","BNA",-5,-7,200,NA
"12239",2008,1,31,"AA","DFW",36,37,460,NA
"12240",2008,1,26,"MQ","PNS",2,NA,604,NA
"12241",2008,1,31,"YV","SAT",-10,-13,843,NA
"12242",2008,1,24,"AA","FLL",8,1,1182,NA
"12243",2008,1,26,"AA","LIH",2,5,2615,NA
"12244",2008,1,22,"WN","SNA",1,3,338,NA
"12245",2008,1,3,"XE","PVD",7,-3,160,NA
"12246",2008,1,13,"XE","MSY",15,7,513,NA
"12247",2008,1,5,"UA","SFO",26,3,2419,NA
"12248",2008,1,29,"AA","DFW",-4,32,988,NA
"12249",2008,1,24,"FL","PHL",-6,12,861,NA
"12250",2008,1,2,"OH","JFK",33,50,274,NA
"12251",2008,1,15,"NW","MSP",-2,3,1028,NA
"12252",2008,1,25,"B6","FLL",-3,4,1098,NA
"12253",2008,1,22,"XE","DCA",-7,9,310,NA
"12254",2008,1,1,"9E","MEM",9,-25,874,NA
"12255",2008,1,31,"B6","JFK",-4,-16,228,NA
"12256",2008,1,30,"US","PHL",1,-34,2176,NA
"12257",2008,1,5,"MQ","SAN",1,1,418,NA
"12258",2008,1,4,"9E","SDF",-10,-12,320,NA
"12259",2008,1,8,"AA","IAD",-2,-2,1172,NA
"12260",2008,1,29,"WN","CMH",-2,-7,284,NA
"12261",2008,1,1,"OO","EUG",11,8,451,NA
"12262",2008,1,25,"WN","AUS",8,-4,756,NA
"12263",2008,1,4,"UA","ORD",34,46,1846,NA
"12264",2008,1,17,"B6","JFK",-6,5,209,NA
"12265",2008,1,10,"MQ","ORD",1,42,501,NA
"12266",2008,1,8,"9E","HOU",-9,-20,696,NA
"12267",2008,1,10,"US","CLT",7,-14,1774,NA
"12268",2008,1,5,"9E","PHL",3,-9,587,NA
"12269",2008,1,6,"NW","PHX",-11,-32,1276,NA
"12270",2008,1,5,"DL","BUF",-2,-13,712,NA
"12271",2008,1,24,"F9","PDX",-3,0,991,NA
"12272",2008,1,29,"DL","ATL",-5,-17,270,NA
"12273",2008,1,20,"EV","ATL",-3,-1,302,NA
"12274",2008,1,26,"EV","CAE",100,96,191,NA
"12275",2008,1,20,"WN","OAK",-1,-5,1844,NA
"12276",2008,1,7,"DL","ATL",-4,-2,403,NA
"12277",2008,1,15,"AA","DFW",-5,-8,569,NA
"12278",2008,1,2,"AA","IAD",20,-6,1172,NA
"12279",2008,1,20,"9E","AVP",8,1,398,NA
"12280",2008,1,19,"AA","TPA",79,87,204,NA
"12281",2008,1,6,"DL","IND",-3,-13,432,NA
"12282",2008,1,11,"YV","CLT",-5,-5,351,NA
"12283",2008,1,25,"XE","EWR",17,5,266,NA
"12284",2008,1,8,"CO","SEA",-2,7,2401,NA
"12285",2008,1,15,"DL","SLC",-10,-19,1249,NA
"12286",2008,1,28,"UA","ORD",3,13,590,NA
"12287",2008,1,23,"WN","LAS",1,-12,584,NA
"12288",2008,1,1,"NW","DTW",49,65,487,NA
"12289",2008,1,7,"WN","FLL",0,12,197,NA
"12290",2008,1,14,"DL","JFK",-4,-2,2454,NA
"12291",2008,1,21,"DL","LAS",42,37,1747,NA
"12292",2008,1,8,"OO","ICT",9,16,1203,NA
"12293",2008,1,8,"NW","DTW",-8,-6,548,NA
"12294",2008,1,20,"AA","SJU",-6,-18,1045,NA
"12295",2008,1,19,"OH","LGA",0,22,641,NA
"12296",2008,1,17,"B6","PBI",-5,-23,1197,NA
"12297",2008,1,15,"AA","SAN",22,21,1723,NA
"12298",2008,1,24,"9E","MEM",NA,NA,285,NA
"12299",2008,1,12,"AS","LAX",-6,-7,954,NA
"12300",2008,1,19,"MQ","DFW",-9,-16,364,NA
"12301",2008,1,16,"OH","ATL",0,-9,590,NA
"12302",2008,1,14,"UA","SAN",-3,-8,447,NA
"12303",2008,1,31,"WN","MDW",43,33,842,NA
"12304",2008,1,23,"NW","DTW",-8,15,374,NA
"12305",2008,1,19,"WN","SNA",-5,-2,338,NA
"12306",2008,1,21,"US","AUS",-4,8,872,NA
"12307",2008,1,25,"CO","EWR",28,26,998,NA
"12308",2008,1,1,"YV","LGA",20,20,229,NA
"12309",2008,1,9,"OO","FAR",-9,-8,557,NA
"12310",2008,1,2,"NW","DTW",7,12,120,NA
"12311",2008,1,4,"YV","IAD",-3,6,326,NA
"12312",2008,1,28,"AA","DFW",13,-8,987,NA
"12313",2008,1,10,"UA","OGG",-8,-32,2338,NA
"12314",2008,1,27,"HA","LIH",-6,0,102,NA
"12315",2008,1,19,"OO","BUR",-6,-7,326,NA
"12316",2008,1,20,"AA","LGA",0,2,1097,NA
"12317",2008,1,29,"AS","SEA",-3,-12,2553,NA
"12318",2008,1,21,"XE","LAX",94,109,337,NA
"12319",2008,1,31,"OH","PHL",0,-10,280,NA
"12320",2008,1,20,"US","CLT",42,42,1520,NA
"12321",2008,1,6,"WN","FLL",58,56,925,NA
"12322",2008,1,1,"MQ","CAE",-5,26,922,NA
"12323",2008,1,27,"AS","ANC",-10,-10,261,NA
"12324",2008,1,28,"EV","ATL",28,30,619,NA
"12325",2008,1,13,"OO","SFO",10,10,372,NA
"12326",2008,1,27,"AA","DFW",143,181,813,NA
"12327",2008,1,11,"DL","MCO",-5,-10,403,NA
"12328",2008,1,1,"AS","SEA",29,28,954,NA
"12329",2008,1,12,"NW","ATL",-6,-4,332,NA
"12330",2008,1,23,"AA","MCI",-7,6,460,NA
"12331",2008,1,28,"US","CLT",-5,-18,366,NA
"12332",2008,1,28,"WN","SEA",1,0,224,NA
"12333",2008,1,6,"YV","BMI",89,69,116,NA
"12334",2008,1,3,"OO","SMF",56,90,86,NA
"12335",2008,1,6,"WN","BWI",3,-18,737,NA
"12336",2008,1,24,"WN","MCO",0,-4,834,NA
"12337",2008,1,9,"9E","DSM",-3,-18,534,NA
"12338",2008,1,2,"UA","EWR",201,188,719,NA
"12339",2008,1,25,"XE","IAH",16,61,1009,NA
"12340",2008,1,11,"OO","DFW",-7,-5,1235,NA
"12341",2008,1,6,"EV","ATL",12,9,795,NA
"12342",2008,1,8,"OO","DEN",-7,0,624,NA
"12343",2008,1,27,"DL","ATL",-2,12,270,NA
"12344",2008,1,9,"WN","PDX",0,-15,543,NA
"12345",2008,1,20,"AA","SEA",8,15,1660,NA
"12346",2008,1,2,"WN","MCI",1,1,237,NA
"12347",2008,1,17,"WN","DEN",-5,-9,533,NA
"12348",2008,1,8,"US","PHX",26,35,1009,NA
"12349",2008,1,9,"AA","AUS",-5,4,190,NA
"12350",2008,1,26,"UA","SFO",-2,6,447,NA
"12351",2008,1,17,"NW","MSN",-15,-7,312,NA
"12352",2008,1,3,"FL","ATL",0,-1,406,NA
"12353",2008,1,27,"OO","DEN",-7,-5,637,NA
"12354",2008,1,24,"XE","IAH",64,89,305,NA
"12355",2008,1,8,"MQ","DFW",24,24,603,NA
"12356",2008,1,15,"EV","LIT",0,3,453,NA
"12357",2008,1,28,"AS","KTN",-13,-18,680,NA
"12358",2008,1,6,"9E","MEM",40,37,490,NA
"12359",2008,1,13,"MQ","DFW",13,11,164,NA
"12360",2008,1,9,"9E","DTW",0,-3,74,NA
"12361",2008,1,5,"OH","AUS",0,-2,813,NA
"12362",2008,1,19,"MQ","DFW",14,5,364,NA
"12363",2008,1,15,"WN","AMA",0,-2,324,NA
"12364",2008,1,2,"AA","GUC",20,14,678,NA
"12365",2008,1,3,"WN","PHX",15,-7,1444,NA
"12366",2008,1,11,"US","SFO",55,52,414,NA
"12367",2008,1,8,"FL","MCO",-6,-2,403,NA
"12368",2008,1,17,"MQ","CID",NA,NA,196,NA
"12369",2008,1,8,"CO","OMA",-9,4,781,NA
"12370",2008,1,29,"AA","SLC",38,36,988,NA
"12371",2008,1,27,"EV","ATL",-2,-3,208,NA
"12372",2008,1,6,"AS","SEA",68,57,605,NA
"12373",2008,1,6,"CO","JFK",0,-13,1417,NA
"12374",2008,1,4,"AQ","ITO",-2,3,216,NA
"12375",2008,1,30,"WN","MSY",20,18,673,NA
"12376",2008,1,24,"MQ","FWA",-5,21,859,NA
"12377",2008,1,20,"WN","PHL",50,39,992,NA
"12378",2008,1,3,"YV","ATW",-7,-14,160,NA
"12379",2008,1,17,"US","DFW",-2,-1,1055,NA
"12380",2008,1,29,"WN","MDW",28,72,284,NA
"12381",2008,1,20,"CO","BQN",-7,-32,1585,NA
"12382",2008,1,21,"MQ","DFW",17,13,158,NA
"12383",2008,1,19,"MQ","DFW",-2,3,113,NA
"12384",2008,1,8,"CO","DEN",3,6,1605,NA
"12385",2008,1,14,"MQ","FAT",-6,-8,209,NA
"12386",2008,1,15,"MQ","ORD",-3,5,607,NA
"12387",2008,1,30,"XE","AUS",21,10,1174,NA
"12388",2008,1,18,"B6","TPA",16,-2,1185,NA
"12389",2008,1,14,"WN","MHT",-7,-14,377,NA
"12390",2008,1,14,"US","PVD",3,16,683,NA
"12391",2008,1,28,"OH","ATL",0,-3,446,NA
"12392",2008,1,22,"OH","LGA",0,-12,431,NA
"12393",2008,1,17,"NW","ATL",2,-11,906,NA
"12394",2008,1,8,"NW","EWR",-8,-1,487,NA
"12395",2008,1,11,"US","ALB",-16,-4,646,NA
"12396",2008,1,31,"B6","TPA",-9,-20,1005,NA
"12397",2008,1,2,"DL","LGA",15,15,950,NA
"12398",2008,1,6,"OO","LAX",16,23,109,NA
"12399",2008,1,29,"DL","MCI",-9,-6,692,NA
"12400",2008,1,20,"FL","LAX",-4,-8,1946,NA
"12401",2008,1,7,"AS","SEA",15,3,866,NA
"12402",2008,1,22,"MQ","ICT",-10,-22,328,NA
"12403",2008,1,29,"UA","DEN",-3,0,967,NA
"12404",2008,1,11,"US","CLT",7,-8,544,NA
"12405",2008,1,31,"EV","VPS",-3,-9,250,NA
"12406",2008,1,14,"MQ","SAN",-15,-24,109,NA
"12407",2008,1,31,"CO","SFO",3,-8,2565,NA
"12408",2008,1,20,"WN","SMF",-4,19,404,NA
"12409",2008,1,23,"EV","ATL",-4,-4,644,NA
"12410",2008,1,3,"AA","ORD",1,-7,802,NA
"12411",2008,1,3,"AA","LGA",-9,-20,887,NA
"12412",2008,1,29,"AA","AUS",7,-13,1162,NA
"12413",2008,1,18,"XE","DCA",-8,6,1208,NA
"12414",2008,1,23,"CO","SAN",12,17,1303,NA
"12415",2008,1,29,"AA","ORD",4,-7,867,NA
"12416",2008,1,29,"B6","IAD",-7,-26,413,NA
"12417",2008,1,6,"OO","CLE",23,10,1565,NA
"12418",2008,1,2,"9E","FSM",23,17,249,NA
"12419",2008,1,1,"AA","JFK",-3,-20,2475,NA
"12420",2008,1,16,"MQ","ORD",1,2,438,NA
"12421",2008,1,23,"DL","LGA",-1,-12,761,NA
"12422",2008,1,31,"XE","MSY",41,75,305,NA
"12423",2008,1,12,"HA","HNL",-3,-5,102,NA
"12424",2008,1,3,"DL","DEN",-6,-6,390,NA
"12425",2008,1,18,"WN","TPA",3,-12,1034,NA
"12426",2008,1,2,"OO","ASE",55,63,291,NA
"12427",2008,1,29,"FL","IAD",8,13,533,NA
"12428",2008,1,11,"OH","JFK",50,45,740,NA
"12429",2008,1,25,"WN","STL",34,35,237,NA
"12430",2008,1,24,"UA","DEN",-7,-20,804,NA
"12431",2008,1,30,"AA","DFW",NA,NA,732,NA
"12432",2008,1,10,"AQ","KOA",-1,0,163,NA
"12433",2008,1,1,"UA","PHX",-8,2,602,NA
"12434",2008,1,1,"UA","MSP",33,17,680,NA
"12435",2008,1,30,"OO","HLN",-3,-3,402,NA
"12436",2008,1,21,"UA","ORD",17,8,802,NA
"12437",2008,1,22,"AA","MCO",-3,-2,880,NA
"12438",2008,1,24,"XE","IAH",16,10,657,NA
"12439",2008,1,15,"MQ","ORD",-3,-5,157,NA
"12440",2008,1,15,"OH","BOS",13,-12,752,NA
"12441",2008,1,6,"B6","BTV",4,-10,267,NA
"12442",2008,1,7,"NW","MSP",2,24,1300,NA
"12443",2008,1,6,"NW","DTW",-3,28,1956,NA
"12444",2008,1,2,"WN","CMH",30,29,336,NA
"12445",2008,1,31,"AS","PDX",-9,-21,2537,NA
"12446",2008,1,18,"YV","PHX",-3,-11,493,NA
"12447",2008,1,10,"AA","DCA",-6,-1,1192,NA
"12448",2008,1,31,"US","PIT",NA,NA,366,NA
"12449",2008,1,13,"CO","IAH",-1,-1,140,NA
"12450",2008,1,28,"YV","PHX",-1,-6,1009,NA
"12451",2008,1,11,"9E","MEM",0,-4,317,NA
"12452",2008,1,17,"WN","SAN",-4,-9,1728,NA
"12453",2008,1,25,"WN","SJC",4,-2,342,NA
"12454",2008,1,28,"UA","DEN",-3,-9,850,NA
"12455",2008,1,4,"WN","SMF",46,47,397,NA
"12456",2008,1,26,"WN","IND",-1,-2,515,NA
"12457",2008,1,27,"US","LAX",4,12,370,NA
"12458",2008,1,12,"DL","SFO",-3,-20,2139,NA
"12459",2008,1,25,"YV","GSP",6,-6,383,NA
"12460",2008,1,3,"YV","GJT",-4,-16,212,NA
"12461",2008,1,8,"AA","DFW",6,-1,551,NA
"12462",2008,1,20,"9E","DTW",NA,NA,163,NA
"12463",2008,1,22,"WN","DEN",-2,3,629,NA
"12464",2008,1,21,"MQ","DFW",-1,-9,158,NA
"12465",2008,1,8,"EV","ATL",-5,-24,377,NA
"12466",2008,1,10,"DL","LGA",0,-12,761,NA
"12467",2008,1,18,"YV","OMA",-3,-18,1037,NA
"12468",2008,1,16,"OO","ORD",-4,1,84,NA
"12469",2008,1,4,"9E","MSP",0,2,223,NA
"12470",2008,1,27,"B6","JFK",-7,-21,209,NA
"12471",2008,1,31,"MQ","ORD",32,70,296,NA
"12472",2008,1,18,"XE","IAH",-4,-8,217,NA
"12473",2008,1,21,"AA","DFW",26,24,988,NA
"12474",2008,1,29,"OO","LAX",9,9,109,NA
"12475",2008,1,1,"US","MIA",-2,-11,650,NA
"12476",2008,1,1,"DL","ATL",-8,31,1199,NA
"12477",2008,1,20,"9E","MSP",0,-3,979,NA
"12478",2008,1,20,"OH","CVG",10,8,83,NA
"12479",2008,1,2,"UA","DEN",72,66,641,NA
"12480",2008,1,12,"MQ","LIT",-9,-10,304,NA
"12481",2008,1,6,"WN","SJC",NA,NA,297,NA
"12482",2008,1,11,"XE","LGB",0,0,222,NA
"12483",2008,1,4,"NW","DTW",0,-2,528,NA
"12484",2008,1,21,"OH","MCI",0,3,539,NA
"12485",2008,1,30,"OO","SFO",-6,5,329,NA
"12486",2008,1,30,"AA","MIA",-9,-18,920,NA
"12487",2008,1,30,"DL","ATL",-4,-4,1199,NA
"12488",2008,1,24,"WN","PHL",-6,-20,668,NA
"12489",2008,1,15,"XE","SLC",-1,0,390,NA
"12490",2008,1,15,"AA","MSP",-8,-23,852,NA
"12491",2008,1,7,"B6","BUF",-6,-25,301,NA
"12492",2008,1,1,"MQ","DFW",0,-8,134,NA
"12493",2008,1,22,"US","PHL",89,92,951,NA
"12494",2008,1,16,"DL","ORD",-2,10,606,NA
"12495",2008,1,23,"WN","SAN",1,-12,447,NA
"12496",2008,1,14,"FL","ATL",-5,-11,270,NA
"12497",2008,1,31,"WN","PHX",13,15,369,NA
"12498",2008,1,31,"DL","DCA",-2,-24,214,NA
"12499",2008,1,21,"WN","PHX",4,5,370,NA
"12500",2008,1,12,"WN","PBI",-6,-21,883,NA
"12501",2008,1,25,"9E","DTW",19,9,529,NA
"12502",2008,1,8,"B6","OAK",-4,-17,2409,NA
"12503",2008,1,19,"EV","ATL",NA,NA,425,NA
"12504",2008,1,4,"OH","CVG",0,5,515,NA
"12505",2008,1,27,"OO","DEN",-7,-5,125,NA
"12506",2008,1,29,"DL","SJC",-9,-13,585,NA
"12507",2008,1,10,"WN","HOU",1,-1,239,NA
"12508",2008,1,2,"AA","PHL",-5,5,1013,NA
"12509",2008,1,29,"US","CLT",-9,-20,321,NA
"12510",2008,1,31,"F9","DEN",12,42,641,NA
"12511",2008,1,3,"NW","ATL",-10,-9,906,NA
"12512",2008,1,2,"CO","FLL",72,83,1065,NA
"12513",2008,1,19,"UA","FLL",2,-22,1182,NA
"12514",2008,1,28,"CO","PBI",-5,-15,956,NA
"12515",2008,1,17,"DL","ATL",46,30,227,NA
"12516",2008,1,3,"AS","ANC",-8,-17,261,NA
"12517",2008,1,24,"FL","CHS",-9,-12,259,NA
"12518",2008,1,24,"OO","MSP",3,17,991,NA
"12519",2008,1,31,"XE","SLC",-2,-9,919,NA
"12520",2008,1,1,"AS","DFW",17,33,1660,NA
"12521",2008,1,25,"EV","OAJ",86,84,399,NA
"12522",2008,1,22,"MQ","DFW",20,3,304,NA
"12523",2008,1,11,"AA","MCI",-3,-14,460,NA
"12524",2008,1,11,"B6","FLL",-5,-11,1119,NA
"12525",2008,1,19,"XE","IAH",14,6,984,NA
"12526",2008,1,14,"NW","MSP",13,54,1124,NA
"12527",2008,1,1,"YV","PHX",0,-6,952,NA
"12528",2008,1,11,"OO","FCA",-3,-7,532,NA
"12529",2008,1,4,"US","ALB",6,-16,318,NA
"12530",2008,1,9,"NW","SEA",-4,-4,1399,NA
"12531",2008,1,12,"WN","LAS",-2,-8,258,NA
"12532",2008,1,24,"US","LAS",-4,-7,236,NA
"12533",2008,1,1,"YV","DEN",-1,7,391,NA
"12534",2008,1,24,"XE","IAD",-7,33,1190,NA
"12535",2008,1,29,"CO","ATL",1,68,745,NA
"12536",2008,1,28,"WN","CMH",-2,-12,829,NA
"12537",2008,1,2,"EV","ATL",0,15,503,NA
"12538",2008,1,16,"MQ","DFW",12,5,364,NA
"12539",2008,1,22,"FL","BOS",3,7,370,NA
"12540",2008,1,31,"OO","LAX",-3,-8,109,NA
"12541",2008,1,14,"UA","IAD",-3,9,2066,NA
"12542",2008,1,13,"OO","BZN",-1,22,347,NA
"12543",2008,1,15,"AA","SFO",-1,-12,2585,NA
"12544",2008,1,5,"UA","DEN",-4,0,770,NA
"12545",2008,1,4,"XE","MSY",55,53,513,NA
"12546",2008,1,18,"MQ","MOB",79,74,540,NA
"12547",2008,1,14,"UA","SLC",9,27,390,NA
"12548",2008,1,19,"AA","ORD",-2,-3,1081,NA
"12549",2008,1,11,"DL","ATL",-1,1,689,NA
"12550",2008,1,2,"WN","TUL",20,13,935,NA
"12551",2008,1,1,"NW","MSP",-1,12,1028,NA
"12552",2008,1,5,"UA","DEN",58,56,541,NA
"12553",2008,1,22,"WN","BUR",0,-5,325,NA
"12554",2008,1,27,"EV","BTR",8,11,449,NA
"12555",2008,1,8,"NW","DTW",-4,3,238,NA
"12556",2008,1,1,"MQ","CLT",8,4,650,NA
"12557",2008,1,31,"OO","DEN",23,13,141,NA
"12558",2008,1,4,"9E","FNT",0,-7,530,NA
"12559",2008,1,20,"AS","WRG",NA,NA,82,NA
"12560",2008,1,20,"WN","SAT",0,-3,248,NA
"12561",2008,1,15,"UA","LAX",-8,-4,236,NA
"12562",2008,1,6,"YV","ILM",-12,-12,185,NA
"12563",2008,1,29,"YV","OKC",NA,NA,833,NA
"12564",2008,1,14,"FL","PNS",-5,-12,272,NA
"12565",2008,1,18,"XE","IAH",2,-8,1043,NA
"12566",2008,1,20,"UA","BOS",-6,16,2704,NA
"12567",2008,1,2,"MQ","MKE",8,12,236,NA
"12568",2008,1,9,"MQ","ORD",NA,NA,501,NA
"12569",2008,1,27,"9E","DTW",-2,-3,306,NA
"12570",2008,1,26,"XE","ONT",-10,-27,394,NA
"12571",2008,1,6,"OO","SLC",7,4,200,NA
"12572",2008,1,2,"US","CLT",139,134,546,NA
"12573",2008,1,27,"UA","SAN",9,-9,1723,NA
"12574",2008,1,28,"UA","SFO",59,55,337,NA
"12575",2008,1,31,"CO","FLL",53,62,965,NA
"12576",2008,1,10,"OO","SMX",NA,NA,135,NA
"12577",2008,1,15,"9E","GRR",-4,-18,408,NA
"12578",2008,1,23,"OO","LAX",0,-3,181,NA
"12579",2008,1,1,"MQ","CMH",3,21,296,NA
"12580",2008,1,8,"US","PHX",8,15,507,NA
"12581",2008,1,7,"AA","DFW",6,13,1456,NA
"12582",2008,1,1,"AA","MCI",52,73,403,NA
"12583",2008,1,14,"US","CLT",14,18,544,NA
"12584",2008,1,19,"EV","ATL",NA,NA,665,NA
"12585",2008,1,21,"9E","MSP",9,22,596,NA
"12586",2008,1,18,"AA","BOS",85,100,867,NA
"12587",2008,1,25,"WN","TPA",0,-10,487,NA
"12588",2008,1,24,"MQ","XNA",14,10,281,NA
"12589",2008,1,11,"NW","MSP",-4,8,490,NA
"12590",2008,1,17,"OO","SLC",9,8,223,NA
"12591",2008,1,4,"MQ","DAY",-7,-27,240,NA
"12592",2008,1,27,"DL","ATL",-6,-11,445,NA
"12593",2008,1,2,"B6","JFK",0,-22,2248,NA
"12594",2008,1,6,"AA","MIA",-5,-10,1013,NA
"12595",2008,1,16,"EV","ATL",NA,NA,533,NA
"12596",2008,1,26,"MQ","ORD",139,126,594,NA
"12597",2008,1,19,"OH","BOS",0,15,399,NA
"12598",2008,1,1,"XE","CLT",-8,-27,529,NA
"12599",2008,1,6,"YV","BFL",0,-4,425,NA
"12600",2008,1,9,"B6","FLL",-15,-26,1119,NA
"12601",2008,1,17,"AA","LGA",20,49,1389,NA
"12602",2008,1,2,"YV","COS",-2,-12,73,NA
"12603",2008,1,24,"WN","MDW",-4,-14,632,NA
"12604",2008,1,12,"UA","IAD",1,-4,589,NA
"12605",2008,1,20,"B6","LAS",-6,2,231,NA
"12606",2008,1,10,"MQ","DAL",-3,-7,189,NA
"12607",2008,1,15,"UA","DEN",-5,-6,649,NA
"12608",2008,1,1,"MQ","RDU",-3,-14,532,NA
"12609",2008,1,17,"WN","PHX",-3,-2,256,NA
"12610",2008,1,8,"AS","PDX",0,0,933,NA
"12611",2008,1,18,"WN","MSY",64,63,437,NA
"12612",2008,1,20,"OO","DEN",-8,30,563,NA
"12613",2008,1,17,"WN","PHX",21,15,338,NA
"12614",2008,1,4,"XE","ORF",2,2,284,NA
"12615",2008,1,31,"NW","CMH",0,-13,155,NA
"12616",2008,1,11,"WN","MDW",3,27,842,NA
"12617",2008,1,23,"UA","ORD",54,36,1830,NA
"12618",2008,1,19,"NW","MEM",3,12,129,NA
"12619",2008,1,14,"WN","MDW",69,53,668,NA
"12620",2008,1,29,"UA","SFO",-4,-15,2521,NA
"12621",2008,1,26,"AA","AUS",-8,9,1477,NA
"12622",2008,1,12,"MQ","ORD",1,-5,296,NA
"12623",2008,1,31,"UA","DEN",6,4,1062,NA
"12624",2008,1,1,"FL","MCO",25,13,972,NA
"12625",2008,1,6,"CO","EWR",2,-15,1024,NA
"12626",2008,1,21,"B6","FLL",-2,-13,1237,NA
"12627",2008,1,13,"UA","ORD",2,-17,334,NA
"12628",2008,1,25,"AA","HNL",-8,10,2399,NA
"12629",2008,1,21,"CO","BWI",6,48,1235,NA
"12630",2008,1,24,"AA","DFW",49,41,1158,NA
"12631",2008,1,9,"UA","ORD",-1,17,1515,NA
"12632",2008,1,14,"XE","BWI",-6,-11,314,NA
"12633",2008,1,3,"HA","HNL",-2,-3,100,NA
"12634",2008,1,1,"US","CLT",-3,5,329,NA
"12635",2008,1,8,"US","OAK",0,13,407,NA
"12636",2008,1,20,"9E","GSP",0,-3,441,NA
"12637",2008,1,11,"WN","SDF",0,-8,1506,NA
"12638",2008,1,21,"EV","ATL",11,2,554,NA
"12639",2008,1,9,"B6","TPA",-9,-5,1185,NA
"12640",2008,1,26,"CO","EWR",-6,-19,1065,NA
"12641",2008,1,24,"EV","ALB",-2,23,852,NA
"12642",2008,1,17,"WN","RNO",69,62,181,NA
"12643",2008,1,10,"WN","BWI",16,17,912,NA
"12644",2008,1,18,"CO","DCA",92,103,199,NA
"12645",2008,1,18,"OO","ORD",112,112,466,NA
"12646",2008,1,22,"OO","BFL",-10,-2,238,NA
"12647",2008,1,30,"DL","ATL",-2,-6,356,NA
"12648",2008,1,25,"YV","FAT",-6,-10,493,NA
"12649",2008,1,12,"OO","GTF",-10,-22,624,NA
"12650",2008,1,11,"EV","ATL",13,11,903,NA
"12651",2008,1,13,"AA","TPA",-3,-9,1012,NA
"12652",2008,1,10,"OO","SBA",0,6,89,NA
"12653",2008,1,22,"AS","KTN",-13,-8,680,NA
"12654",2008,1,20,"XE","RIC",-6,-5,1157,NA
"12655",2008,1,18,"B6","BOS",7,7,187,NA
"12656",2008,1,6,"WN","LAS",-2,-5,197,NA
"12657",2008,1,10,"US","LAS",-10,3,762,NA
"12658",2008,1,22,"WN","OAK",1,3,446,NA
"12659",2008,1,3,"DL","DCA",-2,-1,214,NA
"12660",2008,1,5,"XE","IAH",21,17,657,NA
"12661",2008,1,26,"US","RSW",-6,-4,600,NA
"12662",2008,1,8,"UA","SLC",8,13,1249,NA
"12663",2008,1,7,"WN","SAT",-1,1,248,NA
"12664",2008,1,19,"OH","AUS",70,72,1522,NA
"12665",2008,1,29,"WN","DAL",1,7,239,NA
"12666",2008,1,22,"NW","GRR",-4,21,120,NA
"12667",2008,1,25,"AS","SEA",-2,4,1107,NA
"12668",2008,1,27,"WN","SJC",-2,-4,342,NA
"12669",2008,1,30,"YV","PHX",-9,-18,261,NA
"12670",2008,1,27,"US","CLT",5,-1,529,NA
"12671",2008,1,16,"WN","SAT",-2,-4,192,NA
"12672",2008,1,13,"WN","DEN",-1,-7,390,NA
"12673",2008,1,14,"US","PHL",NA,NA,280,NA
"12674",2008,1,31,"AA","DFW",16,20,1062,NA
"12675",2008,1,20,"WN","STL",-5,-9,869,NA
